Date,SMS,Month,Year,Day,Amount,Type,Merchant,Category
2020-02-26 20:01:00,"dear customer, aed 16000.00 was credited to your account ****0535. your available account balance is aed 16121.05",2,2020,26,16000.0,Credit,,Other
2020-02-26 22:19:00,transaction of aed 292.01 debited from your a/c ****0535 at du (eitc) dubai ae. avl bal is aed 15829.04,2,2020,26,292.01,Debit,du,Bills
2020-02-26 22:27:00,"dear customer, aed 10000.00 was debited from your account ****0535. your available account balance is aed 5827.99",2,2020,26,10000.0,Debit,,Other
2020-02-26 22:27:00,"dear customer, aed 1.05 was debited from your account ****0535. your available account balance is aed 5827.99",2,2020,26,1.05,Debit,,Other
2020-02-26 22:27:00,"dear customer, aed 4100.00 was debited from your account ****0535. your available account balance is aed 1726.94",2,2020,26,4100.0,Debit,,Other
2020-02-26 22:27:00,"dear customer, aed 1.05 was debited from your account ****0535. your available account balance is aed 1726.94",2,2020,26,1.05,Debit,,Other
2020-02-26 22:28:00,"dear customer, aed 650.00 was debited from your account ****0535. your available account balance is aed 1076.94",2,2020,26,650.0,Debit,,Other
2020-02-26 22:31:00,transaction of aed 250.00 debited from your a/c ****0535 at adnoc distribution abu dhabi ae. avl bal is aed 826.94,2,2020,26,250.0,Debit,adnoc distribution abu dhabi ae,Shopping
2020-02-26 22:53:00,"dear customer, aed 300.00 was credited to your account ****0535. your available account balance is aed 1126.94",2,2020,26,300.0,Credit,,Other
2020-02-27 00:05:00,"dear customer, aed 300.00 was debited from your account ****0535. your available account balance is aed 826.94",2,2020,27,300.0,Debit,,Other
2020-02-27 16:28:00,"dear customer, aed 100.00 was debited from your account ****0535. your available account balance is aed 726.94",2,2020,27,100.0,Debit,,Other
2020-02-28 17:38:00,"dear customer, aed 1800.00 was credited to your account ****0535. your available account balance is aed 2526.94",2,2020,28,1800.0,Credit,,Other
2020-02-28 19:21:00,"dear customer, aed 1800.00 was debited from your account ****0535. your available account balance is aed 726.94",2,2020,28,1800.0,Debit,,Other
2020-02-29 12:04:00,transaction of aed 385.75 debited from your a/c ****0535 at etisalat digital app abu dhabi ae. avl bal is aed 341.19,2,2020,29,385.75,Debit,etisalat digital app abu dhabi ae,Shopping
2020-02-29 13:22:00,transaction of aed 50.00 debited from your a/c ****0535 at smart dubai government dubai ae. avl bal is aed 291.19,2,2020,29,50.0,Debit,smart dubai government dubai ae,Shopping
2020-02-29 17:50:00,transaction of aed 23.50 debited from your a/c ****0535 at mcdonalds-adnoc mahawi auh ae. avl bal is aed 267.69,2,2020,29,23.5,Debit,mcdonalds,Food
2020-02-29 19:26:00,"dear customer, aed 500.00 was credited to your account ****0535. your available account balance is aed 767.69",2,2020,29,500.0,Credit,,Other
2020-02-29 19:28:00,"dear customer, atm cash withdrawal for aed 500.00 was debited from your account ****0535. your avl bal is aed 267.69.",2,2020,29,500.0,Debit,,Other
2020-02-29 19:49:00,"dear customer, aed 150.00 was credited to your account ****0535. your available account balance is aed 417.69",2,2020,29,150.0,Credit,,Other
2020-03-01 11:58:00,"dear customer, aed 2.32 was credited to your account ****0535. your available account balance is aed 420.01",3,2020,1,2.32,Credit,,Other
2020-03-02 08:31:00,transaction of aed 10.50 debited from your a/c ****0535 at gulf pastry llc abu dhabi ae. avl bal is aed 409.51,3,2020,2,10.5,Debit,gulf pastry llc abu dhabi ae,Shopping
2020-03-02 15:20:00,"dear customer, atm cash withdrawal for aed 100.00 was debited from your account ****0535. your avl bal is aed 309.51.",3,2020,2,100.0,Debit,,Other
2020-03-03 15:44:00,transaction of aed 24.00 debited from your a/c ****0535 at parakandy abdul majeed abu dhabi ae. avl bal is aed 285.51,3,2020,3,24.0,Debit,parakandy abdul majeed abu dhabi ae,Shopping
2020-03-04 08:38:00,transaction of aed 13.65 debited from your a/c ****0535 at gulf pastry llc abu dhabi ae. avl bal is aed 271.86,3,2020,4,13.65,Debit,gulf pastry llc abu dhabi ae,Shopping
2020-03-05 00:43:00,"dear customer, aed 800.00 was credited to your account ****0535. your available account balance is aed 1071.86",3,2020,5,800.0,Credit,,Other
2020-03-05 00:43:00,"dear customer, aed 200.00 was debited from your account ****0535. your available account balance is aed 871.86",3,2020,5,200.0,Debit,,Other
2020-03-05 00:54:00,"dear customer, aed 40.00 was credited to your account ****0535. your available account balance is aed 911.86",3,2020,5,40.0,Credit,,Other
2020-03-05 00:55:00,transaction of aed 909.71 debited from your a/c ****0535 at etraveli.com - ae uppsala se. avl bal is aed 2.15,3,2020,5,909.71,Debit,etraveli,Other
2020-03-05 16:23:00,"dear customer, aed 2250.00 was credited to your account ****0535. your available account balance is aed 2252.15",3,2020,5,2250.0,Credit,,Other
2020-03-05 16:39:00,transaction of aed 105.00 debited from your a/c ****0535 at gulf pastry llc abu dhabi ae. avl bal is aed 2147.15,3,2020,5,105.0,Debit,gulf pastry llc abu dhabi ae,Shopping
2020-03-05 17:19:00,"dear customer, aed 2000.00 was debited from your account ****0535. your available account balance is aed 147.15",3,2020,5,2000.0,Debit,,Other
2020-03-05 17:20:00,"dear customer, aed 300.00 was credited to your account ****0535. your available account balance is aed 447.15",3,2020,5,300.0,Credit,,Other
2020-03-05 17:21:00,"dear customer, aed 300.00 was debited from your account ****0535. your available account balance is aed 147.15",3,2020,5,300.0,Debit,,Other
2020-03-05 17:37:00,"dear customer, aed 160.00 was credited to your account ****0535. your available account balance is aed 307.15",3,2020,5,160.0,Credit,,Other
2020-03-05 17:41:00,transaction of aed 229.81 debited from your a/c ****0535 at du registered dubai ae. avl bal is aed 77.34,3,2020,5,229.81,Debit,du registered dubai ae,Bills
2020-03-08 19:43:00,"dear customer, aed 1.00 was debited from your account ****0535. your available account balance is aed 76.34",3,2020,8,1.0,Debit,,Other
2020-03-08 21:31:00,transaction of aed 32.25 debited from your a/c ****0535 at zomato dubai ae. avl bal is aed 44.09,3,2020,8,32.25,Debit,zomato dubai ae,Food
2020-03-09 10:33:00,"dear customer, aed 40000.00 was credited to your account ****0535. your available account balance is aed 40044.09",3,2020,9,40000.0,Credit,,Other
2020-03-09 11:32:00,"dear customer, aed 40000.00 was debited from your account ****0535. your available account balance is aed 44.09",3,2020,9,40000.0,Debit,,Other
2020-03-10 15:50:00,transaction of aed 35.80 debited from your a/c ****0535 at talabat middle east in dubai ae. avl bal is aed 8.29,3,2020,10,35.8,Debit,talabat middle east,Food
2020-03-14 23:15:00,"dear customer, aed 980.00 was credited to your account ****0535. your available account balance is aed 988.29",3,2020,14,980.0,Credit,,Other
2020-03-15 08:06:00,"dear customer, aed 60.00 was credited to your account ****0535. your available account balance is aed 1048.29",3,2020,15,60.0,Credit,,Other
2020-03-15 08:06:00,transaction of aed 1047.52 debited from your a/c ****0535 at rehlat internet and mu dubai ae. avl bal is aed 0.77,3,2020,15,1047.52,Debit,rehlat internet and mu dubai ae,Bills
2020-03-15 17:09:00,"dear customer, aed 1120.00 was credited to your account ****0535. your available account balance is aed 1120.77",3,2020,15,1120.0,Credit,,Other
2020-03-15 18:48:00,"dear customer, aed 20.00 was credited to your account ****0535. your available account balance is aed 1.02",3,2020,15,20.0,Credit,,Other
2020-03-15 18:48:00,transaction of aed 1139.75 debited from your a/c ****0535 at tajawal travel and tou dubai ae. avl bal is aed 1.02,3,2020,15,1139.75,Debit,tajawal travel and tou dubai ae,Bills
2020-03-16 02:10:00,"dear customer, aed 1.00 was debited from your account ****0535. your available account balance is aed 0.02",3,2020,16,1.0,Debit,,Other
2020-03-24 01:11:00,"dear customer, aed 10000.00 was credited to your account ****0535. your available account balance is aed 10000.02",3,2020,24,10000.0,Credit,,Other
2020-03-24 01:12:00,"dear customer, aed 10000.00 was debited from your account ****0535. your available account balance is aed 0.02",3,2020,24,10000.0,Debit,,Other
2020-03-24 17:39:00,"dear customer, aed 2700.00 was credited to your account ****0535. your available account balance is aed 2700.02",3,2020,24,2700.0,Credit,,Other
2020-03-25 08:15:00,"dear customer, aed 16000.00 was credited to your account ****0535. your available account balance is aed 18700.02",3,2020,25,16000.0,Credit,,Other
2020-03-25 15:11:00,"dear customer, aed 2700.00 was debited from your account ****0535. your available account balance is aed 16000.02",3,2020,25,2700.0,Debit,,Other
2020-03-25 15:12:00,"dear customer, aed 300.00 was debited from your account ****0535. your available account balance is aed 15700.02",3,2020,25,300.0,Debit,,Other
2020-03-25 15:13:00,"dear customer, aed 10000.00 was debited from your account ****0535. your available account balance is aed 5700.02",3,2020,25,10000.0,Debit,,Other
2020-03-25 15:19:00,"dear customer, aed 650.00 was debited from your account ****0535. your available account balance is aed 5050.02",3,2020,25,650.0,Debit,,Other
2020-03-25 15:20:00,"dear customer, aed 30.00 was debited from your account ****0535. your available account balance is aed 4020.02",3,2020,25,30.0,Debit,,Other
2020-03-25 15:20:00,"dear customer, aed 1000.00 was debited from your account ****0535. your available account balance is aed 4020.02",3,2020,25,1000.0,Debit,,Other
2020-03-25 15:23:00,"dear customer, aed 3100.00 was debited from your account ****0535. your available account balance is aed 920.02",3,2020,25,3100.0,Debit,,Other
2020-03-25 16:18:00,"dear customer, aed 1000.00 was credited to your account ****0535. your available account balance is aed 1920.02",3,2020,25,1000.0,Credit,,Other
2020-03-25 16:20:00,"dear customer, aed 1000.00 was debited from your account ****0535. your available account balance is aed 920.02",3,2020,25,1000.0,Debit,,Other
2020-03-25 16:20:00,"dear customer, aed 150.00 was debited from your account ****0535. your available account balance is aed 770.02",3,2020,25,150.0,Debit,,Other
2020-03-27 12:32:00,"dear customer, aed 50.00 was debited from your account ****0535. your available account balance is aed 720.02",3,2020,27,50.0,Debit,,Other
2020-03-27 14:33:00,"dear customer, aed 50.00 was credited to your account ****0535. your available account balance is aed 770.02",3,2020,27,50.0,Credit,,Other
2020-04-01 13:24:00,"dear customer, aed 1047.52 was credited to your account ****0535. your available account balance is aed 1817.54",4,2020,1,1047.52,Credit,,Other
2020-04-02 21:40:00,"dear customer, aed 35.00 was credited to your account ****0535. your available account balance is aed 1852.54",4,2020,2,35.0,Credit,,Other
2020-04-02 21:41:00,"dear customer, aed 100.00 was debited from your account ****0535. your available account balance is aed 702.54",4,2020,2,100.0,Debit,,Other
2020-04-02 21:42:00,"dear customer, aed 1050.00 was debited from your account ****0535. your available account balance is aed 702.54",4,2020,2,1050.0,Debit,,Other
2020-04-02 23:52:00,transaction of aed 45.00 debited from your a/c ****0535 at shawarma hartna cafete abu dhabi ae. avl bal is aed 657.54,4,2020,2,45.0,Debit,shawarma hartna cafete abu dhabi ae,Food
2020-04-07 14:41:00,"dear customer, aed 65.00 was credited to your account ****0535. your available account balance is aed 722.54",4,2020,7,65.0,Credit,,Other
2020-04-07 17:35:00,"dear customer, aed 250.00 was debited from your account ****0535. your available account balance is aed 472.54",4,2020,7,250.0,Debit,,Other
2020-04-10 17:57:00,transaction of aed 52.00 debited from your a/c ****0535 at zomato dubai ae. avl bal is aed 420.54,4,2020,10,52.0,Debit,zomato dubai ae,Food
2020-04-11 17:34:00,"dear customer, aed 100.00 was debited from your account ****0535. your available account balance is aed 320.54",4,2020,11,100.0,Debit,,Other
2020-04-14 13:13:00,transaction of aed 12.00 debited from your a/c ****0535 at mcdonalds-54007 abu dhabi ae. avl bal is aed 308.54,4,2020,14,12.0,Debit,mcdonalds,Food
2020-04-14 13:14:00,"dear customer, aed 50.00 was credited to your account ****0535. your available account balance is aed 358.54",4,2020,14,50.0,Credit,,Other
2020-04-14 13:40:00,"dear customer, aed 40.00 was debited from your account ****0535. your available account balance is aed 318.54",4,2020,14,40.0,Debit,,Other
2020-04-15 01:09:00,"dear customer, aed 350.00 was credited to your account ****0535. your available account balance is aed 968.54",4,2020,15,350.0,Credit,,Other
2020-04-15 01:09:00,"dear customer, aed 300.00 was credited to your account ****0535. your available account balance is aed 968.54",4,2020,15,300.0,Credit,,Other
2020-04-15 01:11:00,transaction of aed 381.15 debited from your a/c ****0535 at etisalat digital app abu dhabi ae. avl bal is aed 587.39,4,2020,15,381.15,Debit,etisalat digital app abu dhabi ae,Shopping
2020-04-15 13:37:00,transaction of aed 12.00 debited from your a/c ****0535 at mcdonalds-mahawi auh ae. avl bal is aed 575.39,4,2020,15,12.0,Debit,mcdonalds,Food
2020-04-15 13:39:00,transaction of aed 12.00 debited from your a/c ****0535 at mcdonalds-mahawi auh ae. avl bal is aed 563.39,4,2020,15,12.0,Debit,mcdonalds,Food
2020-04-15 13:43:00,transaction of aed 5.50 debited from your a/c ****0535 at adnoc mahawi north -16 abu dhabi ae. avl bal is aed 557.89,4,2020,15,5.5,Debit,adnoc mahawi north,Bills
2020-04-15 15:52:00,transaction of aed 17.00 debited from your a/c ****0535 at galadari ice cream co l dubai ae. avl bal is aed 540.89,4,2020,15,17.0,Debit,galadari ice cream co l dubai ae,Food
2020-04-15 15:54:00,transaction of aed 2.00 debited from your a/c ****0535 at galadari ice cream co l dubai ae. avl bal is aed 538.89,4,2020,15,2.0,Debit,galadari ice cream co l dubai ae,Food
2020-04-15 20:16:00,transaction of aed 288.94 debited from your a/c ****0535 at du unregistered dubai ae. avl bal is aed 249.95,4,2020,15,288.94,Debit,du unregistered dubai ae,Bills
2020-04-16 17:42:00,transaction of aed 32.00 debited from your a/c ****0535 at broasted n shawarma abu dhabi ae. avl bal is aed 217.95,4,2020,16,32.0,Debit,broasted n shawarma abu dhabi ae,Shopping
2020-04-21 16:49:00,"dear customer, aed 20.00 was debited from your account ****0535. your available account balance is aed 197.95",4,2020,21,20.0,Debit,,Other
2020-04-24 05:09:00,"dear customer, aed 50.00 was credited to your account ****0535. your available account balance is aed 247.95",4,2020,24,50.0,Credit,,Other
2020-04-24 05:11:00,transaction of aed 247.00 debited from your a/c ****0535 at bath & body works uae 96522242156 ae. avl bal is aed 0.95,4,2020,24,247.0,Debit,bath & body works uae 96522242156 ae,Shopping
2020-04-26 09:39:00,"dear customer, aed 16000.00 was credited to your account ****0535. your available account balance is aed 16000.95",4,2020,26,16000.0,Credit,,Other
2020-04-27 13:09:00,"dear customer, aed 700.00 was debited from your account ****0535. your available account balance is aed 15300.95",4,2020,27,700.0,Debit,,Other
2020-04-27 13:10:00,"dear customer, aed 4100.00 was debited from your account ****0535. your available account balance is aed 11200.95",4,2020,27,4100.0,Debit,,Other
2020-04-27 13:14:00,"dear customer, aed 10000.00 was debited from your account ****0535. your available account balance is aed 1200.06",4,2020,27,10000.0,Debit,,Other
